Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL397410,,0,481.4,2.0,-3.76,18,O=c1ccn(C[C@@H]2O[C@H](COP(=O)(O)COCCN3C[C@@H](O)[C@H](O)C3)[C@@H](O)[C@H]2O)c(=O)[nH]1,MIC,'=',20000.0,nM,,,,UO_0000065,,,,,False,CHEMBL893426,Antiprotozoal activity against Giardia lamblia WB6 trophozoites after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1147902,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,
CHEMBL508222,,0,402.47,0.0,2.99,5f,COc1ccc(C2C=C(c3cc(OC)c(OC)c(OC)c3)NC(=S)N2)cc1O,IC50,'=',21500.0,nM,4.67,,,UO_0000065,,,,,False,CHEMBL3054869,Antiprotozoan activity against Giardia intestinalis after 72 hr by MTT assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3044801,1,Scientific Literature,Med Chem Res,2011,
CHEMBL1269197,,0,274.31,0.0,4.09,4,CCCSc1ccc2c(c1)nc(C(F)(F)F)n2C,IC50,'=',10471.29,nM,4.98,,,UO_0000065,,,,,False,CHEMBL1273702,Antiprotozoal activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1268936,1,Scientific Literature,Bioorg. Med. Chem.,2010,
CHEMBL607601,,0,339.36,0.0,-3.25,3,NC(=S)c1ncn(C2O[C@H](COS(N)(=O)=O)[C@@H](O)[C@H]2O)n1,ED50,'>',25.0,ug ml-1,,Non standard unit for type,,UO_0000274,,,,,False,CHEMBL681984,In vitro antiparasitic activity against Giardia lamblia was determined,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1124964,1,Scientific Literature,J. Med. Chem.,1990,
CHEMBL508222,,0,402.47,0.0,2.99,5f,COc1ccc(C2C=C(c3cc(OC)c(OC)c(OC)c3)NC(=S)N2)cc1O,Activity,,,,,,Active,,,,,,False,CHEMBL3054868,Antiprotozoan activity against Giardia intestinalis assessed as decrease in viability at 12.1 to 21.5 uM after 72 hr by microscopic analysis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3044801,1,Scientific Literature,Med Chem Res,2011,
CHEMBL497428,,0,271.32,0.0,3.42,9,Cc1cc(C)c(/C=C/c2ncc([N+](=O)[O-])n2C)c(C)c1,EC50,'=',229.09,nM,6.64,,,UO_0000065,,,,,False,CHEMBL1004983,Antigiardial activity against metronidazole-resistant Giardia lamblia isolate 713 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497432,,0,331.37,0.0,3.57,23,CCOC(OCC)c1ccc(/C=C/c2ncc([N+](=O)[O-])n2C)cc1,EC50,'=',32.36,nM,7.49,,,UO_0000065,,,,,False,CHEMBL1004983,Antigiardial activity against metronidazole-resistant Giardia lamblia isolate 713 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL137,METRONIDAZOLE,4,171.16,0.0,0.09,Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,EC50,'=',1479.11,nM,5.83,,,UO_0000065,,,,,False,CHEMBL1004983,Antigiardial activity against metronidazole-resistant Giardia lamblia isolate 713 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497021,,0,229.24,0.0,2.5,5,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccccc1,EC50,'=',524.81,nM,6.28,,,UO_0000065,,,,,False,CHEMBL1004992,Antigiardial activity against metronidazole-sensitive Giardia lamblia isolate 713 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL506970,,0,308.13,0.0,3.26,12,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccc(Br)cc1,EC50,'=',49.0,nM,7.31,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497425,,0,355.13,0.0,3.1,18,Cn1c([N+](=O)[O-])cnc1/C=C/c1cccc(I)c1,EC50,'=',93.0,nM,7.03,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497232,,0,313.24,0.0,3.4,21,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccc(OC(F)(F)F)cc1,EC50,'=',741.0,nM,6.13,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497431,,0,319.32,0.0,2.52,22,COc1ccc(/C=C/c2ncc([N+](=O)[O-])n2C)c(OC)c1OC,EC50,'=',617.0,nM,6.21,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL503679,,0,279.3,0.0,3.65,26,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccc2ccccc2c1,EC50,'=',60.0,nM,7.22,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497229,,0,235.27,0.0,2.56,30,Cn1c([N+](=O)[O-])cnc1/C=C/c1cccs1,EC50,'=',81.0,nM,7.09,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL443874,,0,467.94,0.0,4.66,33,Cn1c([N+](=O)[O-])cnc1C(Br)C(Br)c1ccc(Br)cc1,EC50,'=',347.0,nM,6.46,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL501780,,0,231.25,0.0,2.11,40,Cn1c([N+](=O)[O-])cnc1CCc1ccccc1,EC50,'=',209.0,nM,6.68,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497230,,0,245.28,0.0,2.42,41,Cc1ccc(CCc2ncc([N+](=O)[O-])n2C)cc1,EC50,'=',282.0,nM,6.55,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497427,,0,308.13,0.0,3.26,11,Cn1c([N+](=O)[O-])cnc1/C=C/c1cccc(Br)c1,EC50,'=',125.89,nM,6.9,,,UO_0000065,,,,,False,CHEMBL1004992,Antigiardial activity against metronidazole-sensitive Giardia lamblia isolate 713 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497425,,0,355.13,0.0,3.1,18,Cn1c([N+](=O)[O-])cnc1/C=C/c1cccc(I)c1,EC50,'=',93.33,nM,7.03,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497424,,0,263.68,0.0,3.15,15,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccc(Cl)cc1,EC50,'=',72.44,nM,7.14,,,UO_0000065,,,,,False,CHEMBL1004993,Antigiardial activity against metronidazole-resistant Giardia lamblia isolate 106 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL501842,,0,219.2,0.0,2.09,29,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccco1,EC50,'=',35.48,nM,7.45,,,UO_0000065,,,,,False,CHEMBL1004993,Antigiardial activity against metronidazole-resistant Giardia lamblia isolate 106 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL443874,,0,467.94,0.0,4.66,33,Cn1c([N+](=O)[O-])cnc1C(Br)C(Br)c1ccc(Br)cc1,Ratio EC50,'=',13.67,,,,,,,,,,False,CHEMBL1004984,Resistance ratio of EC50 for metronidazole-resistant Giardia lamblia isolate 106 to EC50 for metronidazole-sensitive Giardia lamblia isolate 106,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL389272,,0,343.93,0.0,4.11,8,FC(F)(F)c1nc2cc(Br)c(Br)cc2[nH]1,IC50,'=',120.23,nM,6.92,,,UO_0000065,,,,,False,CHEMBL1273702,Antiprotozoal activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1268936,1,Scientific Literature,Bioorg. Med. Chem.,2010,
CHEMBL226656,,0,305.03,0.0,4.52,10,FC(F)(F)C(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1,IC50,'=',562.34,nM,6.25,,,UO_0000065,,,,,False,CHEMBL1273702,Antiprotozoal activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1268936,1,Scientific Literature,Bioorg. Med. Chem.,2010,
CHEMBL251254,HYPEROSIDE,0,464.38,2.0,-0.54,5,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,'=',85.1,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL970092,Antiprotozoal activity against axenically grown trophozoites of Giardia lamblia IMSS:0989:1 after 48 hrs by MTT method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1141844,1,Scientific Literature,J. Nat. Prod.,1999,
CHEMBL53788,,0,220.58,0.0,3.24,17,FC(F)(F)c1nc2cc(Cl)ccc2[nH]1,IC50,'=',1282.0,nM,5.89,,,UO_0000065,,,,,False,CHEMBL857381,In vitro antiprotozoal activity against Giardia lamblia,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1133780,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2001,
CHEMBL522402,,0,426.22,0.0,3.0,37,CC(=O)OC(c1ccc(Br)cc1)C(OC(C)=O)c1ncc([N+](=O)[O-])n1C,EC50,'=',223.87,nM,6.65,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497428,,0,271.32,0.0,3.42,9,Cc1cc(C)c(/C=C/c2ncc([N+](=O)[O-])n2C)c(C)c1,Ratio EC50,'=',2.13,,,,,,,,,,False,CHEMBL1004984,Resistance ratio of EC50 for metronidazole-resistant Giardia lamblia isolate 106 to EC50 for metronidazole-sensitive Giardia lamblia isolate 106,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL506970,,0,308.13,0.0,3.26,12,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccc(Br)cc1,Ratio EC50,'=',2.78,,,,,,,,,,False,CHEMBL1004984,Resistance ratio of EC50 for metronidazole-resistant Giardia lamblia isolate 106 to EC50 for metronidazole-sensitive Giardia lamblia isolate 106,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497424,,0,263.68,0.0,3.15,15,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccc(Cl)cc1,Ratio EC50,'=',3.52,,,,,,,,,,False,CHEMBL1004984,Resistance ratio of EC50 for metronidazole-resistant Giardia lamblia isolate 106 to EC50 for metronidazole-sensitive Giardia lamblia isolate 106,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL450304,,0,355.13,0.0,3.1,17,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccccc1I,EC50,'=',60.26,nM,7.22,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497432,,0,331.37,0.0,3.57,23,CCOC(OCC)c1ccc(/C=C/c2ncc([N+](=O)[O-])n2C)cc1,EC50,'=',52.48,nM,7.28,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL522244,,0,233.23,0.0,1.23,28,Cn1ccnc1/C=C/c1ncc([N+](=O)[O-])n1C,EC50,'=',75.86,nM,7.12,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL504553,,0,235.27,0.0,2.56,31,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccsc1,EC50,'=',97.72,nM,7.01,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL506970,,0,308.13,0.0,3.26,12,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccc(Br)cc1,Ratio EC50,'=',11.43,,,,,,,,,,False,CHEMBL1001495,Resistance ratio of EC50 for metronidazole-resistant Giardia lamblia isolate 713 to EC50 for metronidazole-sensitive Giardia lamblia isolate 713,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497021,,0,229.24,0.0,2.5,5,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccccc1,Ratio EC50,'=',7.2,,,,,,,,,,False,CHEMBL1004984,Resistance ratio of EC50 for metronidazole-resistant Giardia lamblia isolate 106 to EC50 for metronidazole-sensitive Giardia lamblia isolate 106,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497227,,0,247.23,0.0,2.64,19,Cn1c([N+](=O)[O-])cnc1/C=C/c1cccc(F)c1,Ratio EC50,'=',3.07,,,,,,,,,,False,CHEMBL1004984,Resistance ratio of EC50 for metronidazole-resistant Giardia lamblia isolate 106 to EC50 for metronidazole-sensitive Giardia lamblia isolate 106,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL137,METRONIDAZOLE,4,171.16,0.0,0.09,Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,IC50,'=',1160.0,nM,5.94,,,UO_0000065,,,,,False,CHEMBL681986,Inhibitory concentration against G. Lamblia (IMSS-0989) for antigiardial activity,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1134994,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2002,
CHEMBL558503,,0,301.71,0.0,1.99,12,Cc1nc([N+](=O)[O-])cn1S(=O)(=O)c1ccc(Cl)cc1,IC50,'=',15340.0,nM,4.81,,,UO_0000065,,,,,False,CHEMBL1061399,Antiparasitic activity against Giardia intestinalis IMSS:0696 trophozoites after 48 hrs by Hill culture method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152893,1,Scientific Literature,Eur. J. Med. Chem.,2009,
CHEMBL541490,,0,285.26,0.0,1.48,13,Cc1nc([N+](=O)[O-])cn1S(=O)(=O)c1ccc(F)cc1,IC50,'=',10620.0,nM,4.97,,,UO_0000065,,,,,False,CHEMBL1061399,Antiparasitic activity against Giardia intestinalis IMSS:0696 trophozoites after 48 hrs by Hill culture method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152893,1,Scientific Literature,Eur. J. Med. Chem.,2009,
CHEMBL137,METRONIDAZOLE,4,171.16,0.0,0.09,"1, Metronidazole",Cc1ncc([N+](=O)[O-])n1CCO,IC50,'=',5170.0,nM,5.29,,,UO_0000065,,,,,False,CHEMBL3055424,Antiparasitic activity against Giardia intestinalis WB strain ATCC 30957 using trypan blue staining by hemocytometer,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3046306,1,Scientific Literature,Med Chem Res,2012,
CHEMBL170751,,0,485.46,0.0,4.87,4,Cl.Cl.c1cc(-c2ccc(-c3ccc(C4=NCCCCN4)cc3)o2)ccc1C1=NCCCCN1,IC50,'=',930.0,nM,6.03,,,UO_0000065,,,,,False,CHEMBL681985,Inhibitory activity for 50% on growth of Giardia lamblia in cell culture,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1128267,1,Scientific Literature,J. Med. Chem.,1995,
CHEMBL324374,,0,286.38,0.0,2.62,5,CCN(CC)/C(S)=N/N=C/c1ccc([N+](=O)[O-])s1,IC50,'=',8030.0,nM,5.09,,,UO_0000065,,,,,False,CHEMBL681986,Inhibitory concentration against G. Lamblia (IMSS-0989) for antigiardial activity,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1134994,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2002,
CHEMBL323864,,0,326.45,0.0,3.54,8,CN(/C(S)=N/N=C/c1ccc([N+](=O)[O-])s1)C1CCCCC1,IC50,'=',11720.0,nM,4.93,,,UO_0000065,,,,,False,CHEMBL681986,Inhibitory concentration against G. Lamblia (IMSS-0989) for antigiardial activity,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1134994,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2002,
CHEMBL306226,BENZIMIDAZOLE,0,118.14,0.0,1.56,6,c1ccc2[nH]cnc2c1,IC50,'=',8.0,nM,8.1,,,UO_0000065,,,,,False,CHEMBL682614,"The compound was tested in vitro against the protozoa Giardia lamblia, for the inhibition of tubulin polymerization in rat brain",F,BAO_0000218,organism-based format,Giardia intestinalis,CHEMBL3638188,Brain,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1134873,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2002,
CHEMBL610158,,0,305.27,0.0,-3.01,4,N#Cc1ncn(C2O[C@H](COS(N)(=O)=O)[C@@H](O)[C@H]2O)n1,ED50,'>',25.0,ug ml-1,,Non standard unit for type,,UO_0000274,,,,,False,CHEMBL883977,In vitro antiparasitic activity against Giardia lamblia was determined,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1124964,1,Scientific Literature,J. Med. Chem.,1990,
CHEMBL258377,,0,548.64,2.0,7.42,2,COc1ccc2[nH]c(-c3ccc(OCCCCCOc4ccc(-c5nc6cc(OC)ccc6[nH]5)cc4)cc3)nc2c1,IC50,'=',435.0,nM,6.36,,,UO_0000065,,,,,False,CHEMBL926994,Antiprotozoal activity against Giardia lamblia,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1145559,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008,
CHEMBL226335,RUTIN,2,610.52,3.0,-1.69,10,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,IC50,'=',178.7,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL996202,Antiprotozoal activity against Giardia lamblia IMSS:0989:1 after 48 hrs by MTT/PMS assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1150849,1,Scientific Literature,J. Nat. Prod.,2001,
CHEMBL464404,CASTANIN,0,298.29,0.0,3.18,5,COc1ccc(-c2coc3cc(O)c(OC)cc3c2=O)cc1,IC50,'>',5.0,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL971836,Antifungal activity against Giardia intestinalis ATCC 30888 after 48 hrs by XTT assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1155607,1,Scientific Literature,J. Nat. Prod.,2000,
CHEMBL367883,,0,377.28,0.0,2.12,1,N[C+](N)c1ccc(-c2ccc(-c3ccc([C+](N)N)cc3)o2)cc1.[Cl-].[Cl-],IC50,'=',440.0,nM,6.36,,,UO_0000065,,,,,False,CHEMBL681985,Inhibitory activity for 50% on growth of Giardia lamblia in cell culture,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1128267,1,Scientific Literature,J. Med. Chem.,1995,
CHEMBL1223561,,0,385.81,0.0,4.03,7,O=C(NCCNc1ccnc2cc(Cl)ccc12)Nc1ccc([N+](=O)[O-])cc1,IC50,'=',1748.0,nM,5.76,,,UO_0000065,,,,,False,CHEMBL1228032,Antimicrobial activity against Giardia intestinalis IMSS:0696:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1221297,1,Scientific Literature,Bioorg. Med. Chem.,2010,
